#EXPORTTYPE:DATA ALL 
#FILE:MoC desorb Ar 1000C 20Kpm.ngb-sss 
#FORMAT:NETZSCH5 
#FTYPE:ANSI 
#IDENTITY:desorb 1000C 
#DECIMAL:POINT 
#SEPARATOR:SEMICOLON 
#MTYPE:DSC 
#INSTRUMENT:NETZSCH STA 409C/CD 
#PROJECT: 
#DATE/TIME:06.07.2017 10:50 
#CORR. FILE: 
#TEMPCAL:TCALZERO.TCX 
#SENSITIVITY:SENSZERO.EXX 
#LABORATORY: 
#OPERATOR: 
#REMARK:MFC 2 S.P. = 60 SCCM (Ar)  MFC 3 S.P. = 20 SCCM (Ar) 
#SAMPLE:MoC SKN 2-14-3 
#SAMPLE MASS /mg:80.5 
#MATERIAL: 
#REFERENCE: 
#REFERENCE MASS /mg:0 
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3 
#SAMPLE CRUCIBLE MASS /mg:166 
#REFERENCE CRUCIBLE MASS /mg:0 
#GAS 1:AIR(80/20) 
#FLOW RATE 1 /(ml/min):0 
#GAS 2:ARGON 
#FLOW RATE 2 /(ml/min):60 
#DSC RANGE /µV:5000 
#TG RANGE /mg:50000 
#TAU-R:--- 
#CORR. CODE:000 
#EXO:-1 
#RANGE:25.0°C....1000.0°C/-99.0....20.0K/min 
#SEGMENT:S1-3/3 
#SEG. 1:25.0°C/20.0(K/min)/1000.0°C 
#SEG. 2:1000.0°C/01:00/1000.0°C 
#SEG. 3:1000.0°C/99.0(K/min)/100.0°C 
 
##Temp./°C;Time/min;DSC/uV;Mass/%;Sensit./(uV/mW);Segment 
699.23199; 35.88000;     -29.03001; 95.21118;1.00000;1
699.64398; 35.90000;     -28.96001; 95.19876;1.00000;1
700.05701; 35.92000;     -28.89126; 95.19255;1.00000;1
700.46698; 35.94000;     -28.81376; 95.18012;1.00000;1
700.88599; 35.96000;     -28.74251; 95.16770;1.00000;1
701.28900; 35.98000;     -28.67876; 95.15528;1.00000;1
701.69702; 36.00000;     -28.59752; 95.14286;1.00000;1
702.10699; 36.02000;     -28.53126; 95.13043;1.00000;1
702.51801; 36.04000;     -28.44876; 95.11801;1.00000;1
702.93701; 36.06000;     -28.37626; 95.11180;1.00000;1
703.33801; 36.08000;     -28.29626; 95.09938;1.00000;1
703.74597; 36.10000;     -28.22251; 95.08696;1.00000;1
704.15997; 36.12000;     -28.13876; 95.07453;1.00000;1
704.55902; 36.14000;     -28.06251; 95.06832;1.00000;1
704.97198; 36.16000;     -27.97751; 95.05590;1.00000;1
705.38000; 36.18000;     -27.90626; 95.03727;1.00000;1
705.78699; 36.20000;     -27.82126; 95.02484;1.00000;1
706.20099; 36.22000;     -27.74251; 95.01242;1.00000;1
706.61298; 36.24000;     -27.67001; 95.00000;1.00000;1
707.01703; 36.26000;     -27.59376; 94.99379;1.00000;1
707.42499; 36.28000;     -27.51501; 94.98137;1.00000;1
707.82397; 36.30000;     -27.43376; 94.96894;1.00000;1
708.23199; 36.32000;     -27.36001; 94.95652;1.00000;1
708.65002; 36.34000;     -27.28126; 94.94410;1.00000;1
709.06201; 36.36000;     -27.20751; 94.92547;1.00000;1
709.46698; 36.38000;     -27.13501; 94.91304;1.00000;1
709.88098; 36.40000;     -27.05876; 94.90683;1.00000;1
710.29303; 36.42000;     -26.98251; 94.88820;1.00000;1
710.70001; 36.44000;     -26.91751; 94.87578;1.00000;1
711.11603; 36.46000;     -26.84001; 94.86335;1.00000;1
711.53601; 36.48000;     -26.76876; 94.85093;1.00000;1
711.93799; 36.50000;     -26.69751; 94.83851;1.00000;1
712.35400; 36.52000;     -26.62876; 94.82609;1.00000;1
712.76501; 36.54000;     -26.55626; 94.81366;1.00000;1
713.17297; 36.56000;     -26.48126; 94.80124;1.00000;1
713.58002; 36.58000;     -26.40751; 94.78882;1.00000;1
713.99799; 36.60000;     -26.34376; 94.78261;1.00000;1
714.41699; 36.62000;     -26.26251; 94.77019;1.00000;1
714.81897; 36.64000;     -26.18626; 94.75776;1.00000;1
715.23901; 36.66000;     -26.11376; 94.74534;1.00000;1
715.65900; 36.68000;     -26.04626; 94.73292;1.00000;1
716.06598; 36.70000;     -25.97751; 94.72050;1.00000;1
716.47601; 36.72000;     -25.91376; 94.70807;1.00000;1
716.88599; 36.74000;     -25.84501; 94.69565;1.00000;1
717.28699; 36.76000;     -25.76626; 94.68323;1.00000;1
717.70801; 36.78000;     -25.69876; 94.67081;1.00000;1
718.12097; 36.80000;     -25.62626; 94.65838;1.00000;1
718.53601; 36.82000;     -25.55626; 94.64596;1.00000;1
718.95300; 36.84000;     -25.48251; 94.62733;1.00000;1
719.35602; 36.86000;     -25.40376; 94.61491;1.00000;1
719.76202; 36.88000;     -25.32501; 94.60248;1.00000;1
720.17297; 36.90000;     -25.24626; 94.59006;1.00000;1
720.58301; 36.92000;     -25.16126; 94.57764;1.00000;1
720.99701; 36.94000;     -25.08376; 94.56522;1.00000;1
721.40601; 36.96000;     -25.00001; 94.54658;1.00000;1
721.81000; 36.98000;     -24.91126; 94.54037;1.00000;1
722.21600; 37.00000;     -24.83376; 94.52795;1.00000;1
722.63098; 37.02000;     -24.75501; 94.51553;1.00000;1
723.03998; 37.04000;     -24.67376; 94.49689;1.00000;1
723.44501; 37.06000;     -24.58126; 94.48447;1.00000;1
723.85797; 37.08000;     -24.49626; 94.46584;1.00000;1
724.27002; 37.10000;     -24.41751; 94.45342;1.00000;1
724.67700; 37.12000;     -24.33626; 94.43478;1.00000;1
725.09601; 37.14000;     -24.25001; 94.42236;1.00000;1
725.49799; 37.16000;     -24.16126; 94.40994;1.00000;1
725.91302; 37.18000;     -24.07876; 94.39752;1.00000;1
726.33099; 37.20000;     -23.99501; 94.37888;1.00000;1
726.72601; 37.22000;     -23.91626; 94.36646;1.00000;1
727.13300; 37.24000;     -23.82251; 94.35404;1.00000;1
727.53601; 37.26000;     -23.73626; 94.34162;1.00000;1
727.94397; 37.28000;     -23.65626; 94.32919;1.00000;1
728.35101; 37.30000;     -23.57501; 94.31677;1.00000;1
728.76300; 37.32000;     -23.47876; 94.30435;1.00000;1
729.16998; 37.34000;     -23.39126; 94.28571;1.00000;1
729.58398; 37.36000;     -23.30001; 94.27329;1.00000;1
729.98199; 37.38000;     -23.19876; 94.25466;1.00000;1
730.39600; 37.40000;     -23.10751; 94.24224;1.00000;1
730.79199; 37.42000;     -23.02001; 94.22981;1.00000;1
731.21100; 37.44000;     -22.92251; 94.21739;1.00000;1
731.61298; 37.46000;     -22.82251; 94.19876;1.00000;1
732.02301; 37.48000;     -22.72751; 94.18634;1.00000;1
732.42798; 37.50000;     -22.62876; 94.16770;1.00000;1
732.83698; 37.52000;     -22.53626; 94.15528;1.00000;1
733.24103; 37.54000;     -22.44001; 94.13665;1.00000;1
733.65302; 37.56000;     -22.34001; 94.12422;1.00000;1
734.06097; 37.58000;     -22.25126; 94.11180;1.00000;1
734.47400; 37.60000;     -22.16376; 94.09317;1.00000;1
734.87598; 37.62000;     -22.06501; 94.07453;1.00000;1
735.28497; 37.64000;     -21.97501; 94.06211;1.00000;1
735.70099; 37.66000;     -21.88751; 94.04348;1.00000;1
736.11401; 37.68000;     -21.79251; 94.03106;1.00000;1
736.51202; 37.70000;     -21.69376; 94.01863;1.00000;1
736.91901; 37.72000;     -21.60251; 94.00000;1.00000;1
737.33099; 37.74000;     -21.50376; 93.98758;1.00000;1
737.73901; 37.76000;     -21.40126; 93.96894;1.00000;1
738.14801; 37.78000;     -21.30251; 93.95031;1.00000;1
738.55902; 37.80000;     -21.19876; 93.93168;1.00000;1
738.96503; 37.82000;     -21.09501; 93.91304;1.00000;1
739.36700; 37.84000;     -20.99251; 93.90062;1.00000;1
739.77502; 37.86000;     -20.88376; 93.88199;1.00000;1
740.19299; 37.88000;     -20.77251; 93.86335;1.00000;1
740.59399; 37.90000;     -20.66626; 93.84472;1.00000;1
741.00000; 37.92000;     -20.55001; 93.83230;1.00000;1
741.40997; 37.94000;     -20.43251; 93.81366;1.00000;1
741.81500; 37.96000;     -20.32001; 93.79503;1.00000;1
742.21899; 37.98000;     -20.20626; 93.78261;1.00000;1
742.63397; 38.00000;     -20.09126; 93.76398;1.00000;1
743.04303; 38.02000;     -19.96376; 93.74534;1.00000;1
743.44702; 38.04000;     -19.84876; 93.73292;1.00000;1
743.85797; 38.06000;     -19.72126; 93.71429;1.00000;1
744.26703; 38.08000;     -19.59876; 93.69565;1.00000;1
744.67401; 38.10000;     -19.47876; 93.67702;1.00000;1
745.08099; 38.12000;     -19.34001; 93.65839;1.00000;1
745.48499; 38.14000;     -19.21376; 93.63354;1.00000;1
745.89398; 38.16000;     -19.08501; 93.61491;1.00000;1
746.30402; 38.18000;     -18.95876; 93.59627;1.00000;1
746.70697; 38.20000;     -18.82501; 93.57764;1.00000;1
747.11700; 38.22000;     -18.68251; 93.55901;1.00000;1
747.51898; 38.24000;     -18.54751; 93.54037;1.00000;1
747.92603; 38.26000;     -18.41376; 93.52174;1.00000;1
748.34003; 38.28000;     -18.27001; 93.50311;1.00000;1
748.74902; 38.30000;     -18.13001; 93.48447;1.00000;1
749.16901; 38.32000;     -18.00126; 93.46584;1.00000;1
749.56897; 38.34000;     -17.84251; 93.44099;1.00000;1
749.98102; 38.36000;     -17.71251; 93.42236;1.00000;1
750.39001; 38.38000;     -17.57001; 93.40373;1.00000;1
750.80798; 38.40000;     -17.42251; 93.37888;1.00000;1
751.20801; 38.42000;     -17.28376; 93.36025;1.00000;1
751.62000; 38.44000;     -17.14001; 93.34161;1.00000;1
752.03900; 38.46000;     -16.99126; 93.31677;1.00000;1
752.44800; 38.48000;     -16.84001; 93.29814;1.00000;1
752.85498; 38.50000;     -16.69001; 93.27329;1.00000;1
753.26501; 38.52000;     -16.54126; 93.26087;1.00000;1
753.66498; 38.54000;     -16.38876; 93.24224;1.00000;1
754.07898; 38.56000;     -16.23376; 93.21739;1.00000;1
754.47699; 38.58000;     -16.07626; 93.19255;1.00000;1
754.88501; 38.60000;     -15.90751; 93.16770;1.00000;1
755.29602; 38.62000;     -15.75126; 93.14286;1.00000;1
755.70502; 38.64000;     -15.58751; 93.11801;1.00000;1
756.10797; 38.66000;     -15.42626; 93.09938;1.00000;1
756.51801; 38.68000;     -15.25751; 93.07453;1.00000;1
756.91901; 38.70000;     -15.08251; 93.04969;1.00000;1
757.32599; 38.72000;     -14.91376; 93.03106;1.00000;1
757.72198; 38.74000;     -14.73501; 93.00621;1.00000;1
758.12701; 38.76000;     -14.55876; 92.98137;1.00000;1
758.53302; 38.78000;     -14.38501; 92.95652;1.00000;1
758.94397; 38.80000;     -14.20876; 92.93789;1.00000;1
759.33301; 38.82000;     -14.02001; 92.91304;1.00000;1
759.73602; 38.84000;     -13.84876; 92.88820;1.00000;1
760.14697; 38.86000;     -13.66751; 92.86335;1.00000;1
760.54498; 38.88000;     -13.48501; 92.83851;1.00000;1
760.95697; 38.90000;     -13.30751; 92.81366;1.00000;1
761.35901; 38.92000;     -13.13501; 92.78882;1.00000;1
761.75299; 38.94000;     -12.95376; 92.75776;1.00000;1
762.15503; 38.96000;     -12.78501; 92.73913;1.00000;1
762.56000; 38.98000;     -12.61001; 92.70807;1.00000;1
762.96503; 39.00000;     -12.43126; 92.68944;1.00000;1
763.37500; 39.02000;     -12.26376; 92.66460;1.00000;1
763.77197; 39.04000;     -12.07626; 92.63975;1.00000;1
764.17798; 39.06000;     -11.91251; 92.60870;1.00000;1
764.57800; 39.08000;     -11.74501; 92.58385;1.00000;1
764.97803; 39.10000;     -11.57501; 92.55901;1.00000;1
765.39301; 39.12000;     -11.40376; 92.53416;1.00000;1
765.79401; 39.14000;     -11.23876; 92.50932;1.00000;1
766.19702; 39.16000;     -11.06626; 92.47826;1.00000;1
766.59900; 39.18000;     -10.90501; 92.44721;1.00000;1
767.00403; 39.20000;     -10.72875; 92.42236;1.00000;1
767.40503; 39.22000;     -10.56876; 92.39130;1.00000;1
767.80701; 39.24000;     -10.41125; 92.36646;1.00000;1
768.21399; 39.26000;     -10.24751; 92.33540;1.00000;1
768.61499; 39.28000;     -10.08751; 92.29814;1.00000;1
769.02502; 39.30000;      -9.92500; 92.27329;1.00000;1
769.43402; 39.32000;      -9.76875; 92.24845;1.00000;1
769.83698; 39.34000;      -9.59875; 92.21118;1.00000;1
770.24103; 39.36000;      -9.45125; 92.18634;1.00000;1
770.65399; 39.38000;      -9.29500; 92.15528;1.00000;1
771.05103; 39.40000;      -9.14750; 92.13043;1.00000;1
771.46301; 39.42000;      -8.98750; 92.09938;1.00000;1
771.86499; 39.44000;      -8.84000; 92.06832;1.00000;1
772.28198; 39.46000;      -8.69625; 92.03727;1.00000;1
772.67999; 39.48000;      -8.54500; 92.01242;1.00000;1
773.08502; 39.50000;      -8.40375; 91.97516;1.00000;1
773.49298; 39.52000;      -8.25250; 91.95031;1.00000;1
773.89301; 39.54000;      -8.11125; 91.91304;1.00000;1
774.31403; 39.56000;      -7.97000; 91.88820;1.00000;1
774.70203; 39.58000;      -7.82625; 91.85093;1.00000;1
775.11298; 39.60000;      -7.69750; 91.82609;1.00000;1
775.51398; 39.62000;      -7.54750; 91.78882;1.00000;1
775.92200; 39.64000;      -7.41000; 91.75776;1.00000;1
776.32898; 39.66000;      -7.28500; 91.72671;1.00000;1
776.74103; 39.68000;      -7.14750; 91.68944;1.00000;1
777.13098; 39.70000;      -7.00625; 91.65217;1.00000;1
777.55402; 39.72000;      -6.87750; 91.62112;1.00000;1
777.95099; 39.74000;      -6.74750; 91.59006;1.00000;1
778.37097; 39.76000;      -6.61625; 91.55901;1.00000;1
778.76001; 39.78000;      -6.48625; 91.52795;1.00000;1
779.16602; 39.80000;      -6.36375; 91.50311;1.00000;1
779.57898; 39.82000;      -6.23250; 91.46584;1.00000;1
779.98602; 39.84000;      -6.11500; 91.43478;1.00000;1
780.39600; 39.86000;      -5.99375; 91.40373;1.00000;1
780.80402; 39.88000;      -5.86250; 91.36646;1.00000;1
781.19299; 39.90000;      -5.74875; 91.33540;1.00000;1
781.61200; 39.92000;      -5.62625; 91.30435;1.00000;1
782.01398; 39.94000;      -5.50750; 91.26708;1.00000;1
782.41400; 39.96000;      -5.38500; 91.23603;1.00000;1
782.81897; 39.98000;      -5.27375; 91.20497;1.00000;1
783.22601; 40.00000;      -5.15875; 91.16770;1.00000;1
783.63898; 40.02000;      -5.04125; 91.13043;1.00000;1
784.02502; 40.04000;      -4.93250; 91.09317;1.00000;1
784.42999; 40.06000;      -4.82500; 91.05590;1.00000;1
784.83899; 40.08000;      -4.71625; 91.02484;1.00000;1
785.24200; 40.10000;      -4.62125; 90.99379;1.00000;1
785.63898; 40.12000;      -4.51125; 90.95652;1.00000;1
786.04498; 40.14000;      -4.42000; 90.91925;1.00000;1
786.45502; 40.16000;      -4.32125; 90.88820;1.00000;1
786.85797; 40.18000;      -4.23000; 90.85714;1.00000;1
787.26898; 40.20000;      -4.13500; 90.81988;1.00000;1
787.66302; 40.22000;      -4.05875; 90.78261;1.00000;1
788.06702; 40.24000;      -3.97250; 90.74534;1.00000;1
788.47699; 40.26000;      -3.89500; 90.70807;1.00000;1
788.88098; 40.28000;      -3.83125; 90.67702;1.00000;1
789.28900; 40.30000;      -3.76125; 90.63975;1.00000;1
789.68799; 40.32000;      -3.68500; 90.60870;1.00000;1
790.09802; 40.34000;      -3.62250; 90.57143;1.00000;1
790.50000; 40.36000;      -3.56375; 90.53416;1.00000;1
790.90802; 40.38000;      -3.50625; 90.49689;1.00000;1
791.31000; 40.40000;      -3.44625; 90.46584;1.00000;1
791.72498; 40.42000;      -3.39750; 90.42236;1.00000;1
792.12701; 40.44000;      -3.35000; 90.38509;1.00000;1
792.53101; 40.46000;      -3.29500; 90.34783;1.00000;1
792.93298; 40.48000;      -3.24750; 90.32298;1.00000;1
793.33398; 40.50000;      -3.21250; 90.28571;1.00000;1
793.75000; 40.52000;      -3.17500; 90.25466;1.00000;1
794.15198; 40.54000;      -3.13375; 90.21118;1.00000;1
794.56598; 40.56000;      -3.10125; 90.18012;1.00000;1
794.98102; 40.58000;      -3.07750; 90.14286;1.00000;1
795.38501; 40.60000;      -3.04875; 90.10559;1.00000;1
795.80200; 40.62000;      -3.02875; 90.07453;1.00000;1
796.20203; 40.64000;      -3.01625; 90.03727;1.00000;1
796.60400; 40.66000;      -2.99750; 90.00000;1.00000;1
797.03101; 40.68000;      -2.99500; 89.96894;1.00000;1
797.44000; 40.70000;      -2.99750; 89.92547;1.00000;1
797.87097; 40.72000;      -3.00000; 89.89441;1.00000;1
798.26202; 40.74000;      -3.00875; 89.86335;1.00000;1
798.67499; 40.76000;      -3.01625; 89.82609;1.00000;1
799.08002; 40.78000;      -3.02000; 89.79503;1.00000;1
799.48602; 40.80000;      -3.03750; 89.76398;1.00000;1
799.89600; 40.82000;      -3.04250; 89.72671;1.00000;1
800.30402; 40.84000;      -3.05625; 89.69565;1.00000;1
800.70801; 40.86000;      -3.06875; 89.65839;1.00000;1
801.11798; 40.88000;      -3.08375; 89.62733;1.00000;1
801.53101; 40.90000;      -3.09500; 89.58385;1.00000;1
801.92999; 40.92000;      -3.10750; 89.55280;1.00000;1
802.33801; 40.94000;      -3.12625; 89.51553;1.00000;1
802.74799; 40.96000;      -3.15250; 89.47826;1.00000;1
803.14600; 40.98000;      -3.16875; 89.44099;1.00000;1
803.55603; 41.00000;      -3.19625; 89.40994;1.00000;1
803.96002; 41.02000;      -3.22750; 89.37267;1.00000;1
804.36603; 41.04000;      -3.25250; 89.34162;1.00000;1
804.77197; 41.06000;      -3.29375; 89.30435;1.00000;1
805.17798; 41.08000;      -3.33125; 89.27329;1.00000;1
805.59497; 41.10000;      -3.37500; 89.23602;1.00000;1
806.00000; 41.12000;      -3.41125; 89.20497;1.00000;1
806.39203; 41.14000;      -3.46625; 89.16770;1.00000;1
806.80103; 41.16000;      -3.51375; 89.13665;1.00000;1
807.20001; 41.18000;      -3.55250; 89.10559;1.00000;1
807.60797; 41.20000;      -3.61000; 89.06832;1.00000;1
808.01001; 41.22000;      -3.66375; 89.04348;1.00000;1
808.41803; 41.24000;      -3.73000; 89.01242;1.00000;1
808.80902; 41.26000;      -3.80250; 88.97516;1.00000;1
809.22498; 41.28000;      -3.87875; 88.94410;1.00000;1
809.61902; 41.30000;      -3.95875; 88.90683;1.00000;1
810.03101; 41.32000;      -4.03750; 88.87578;1.00000;1
810.41699; 41.34000;      -4.12875; 88.85093;1.00000;1
810.82300; 41.36000;      -4.20375; 88.81988;1.00000;1
811.22900; 41.38000;      -4.29250; 88.78882;1.00000;1
811.63599; 41.40000;      -4.41000; 88.76398;1.00000;1
812.03998; 41.42000;      -4.52000; 88.72671;1.00000;1
812.44800; 41.44000;      -4.63250; 88.70186;1.00000;1
812.85303; 41.46000;      -4.74750; 88.67081;1.00000;1
813.26300; 41.48000;      -4.87500; 88.63354;1.00000;1
813.67297; 41.50000;      -4.99500; 88.60870;1.00000;1
814.06598; 41.52000;      -5.12500; 88.57143;1.00000;1
814.47998; 41.54000;      -5.25375; 88.54658;1.00000;1
814.88397; 41.56000;      -5.38125; 88.51553;1.00000;1
815.30298; 41.58000;      -5.52500; 88.48447;1.00000;1
815.70502; 41.60000;      -5.66750; 88.45342;1.00000;1
816.10999; 41.62000;      -5.82250; 88.42857;1.00000;1
816.51398; 41.64000;      -5.98125; 88.40373;1.00000;1
816.92999; 41.66000;      -6.14375; 88.37267;1.00000;1
817.32898; 41.68000;      -6.30250; 88.34783;1.00000;1
817.75500; 41.70000;      -6.47875; 88.31677;1.00000;1
818.16498; 41.72000;      -6.65625; 88.29814;1.00000;1
818.57800; 41.74000;      -6.83500; 88.26708;1.00000;1
818.98499; 41.76000;      -7.01875; 88.24224;1.00000;1
819.38397; 41.78000;      -7.18875; 88.21739;1.00000;1
819.79901; 41.80000;      -7.38375; 88.19255;1.00000;1
820.20898; 41.82000;      -7.57875; 88.16149;1.00000;1
820.61298; 41.84000;      -7.77250; 88.13665;1.00000;1
821.01898; 41.86000;      -7.96625; 88.10559;1.00000;1
821.43298; 41.88000;      -8.16250; 88.08696;1.00000;1
821.84198; 41.90000;      -8.35250; 88.06211;1.00000;1
822.24298; 41.92000;      -8.54375; 88.04348;1.00000;1
822.64203; 41.94000;      -8.74250; 88.01863;1.00000;1
823.04901; 41.96000;      -8.93375; 87.99379;1.00000;1
823.44897; 41.98000;      -9.12500; 87.96894;1.00000;1
823.85498; 42.00000;      -9.33626; 87.95031;1.00000;1
824.26099; 42.02000;      -9.53500; 87.92547;1.00000;1
824.66302; 42.04000;      -9.73876; 87.90683;1.00000;1
825.07300; 42.06000;      -9.93375; 87.87578;1.00000;1
825.47400; 42.08000;     -10.14501; 87.86335;1.00000;1
825.87500; 42.10000;     -10.34501; 87.83851;1.00000;1
826.27698; 42.12000;     -10.56501; 87.81988;1.00000;1
826.68597; 42.14000;     -10.77501; 87.80124;1.00000;1
827.09399; 42.16000;     -10.98876; 87.78261;1.00000;1
827.50500; 42.18000;     -11.20751; 87.76397;1.00000;1
827.92102; 42.20000;     -11.42751; 87.74534;1.00000;1
828.33801; 42.22000;     -11.63501; 87.72671;1.00000;1
828.72601; 42.24000;     -11.85501; 87.70807;1.00000;1
829.13300; 42.26000;     -12.07876; 87.68944;1.00000;1
829.54797; 42.28000;     -12.30251; 87.67081;1.00000;1
829.95398; 42.30000;     -12.52126; 87.65217;1.00000;1
830.35699; 42.32000;     -12.74376; 87.63354;1.00000;1
830.76801; 42.34000;     -12.97001; 87.61491;1.00000;1
831.18201; 42.36000;     -13.20001; 87.60249;1.00000;1
831.58099; 42.38000;     -13.41876; 87.58385;1.00000;1
831.99500; 42.40000;     -13.64251; 87.56522;1.00000;1
832.40997; 42.42000;     -13.87376; 87.55279;1.00000;1
832.82098; 42.44000;     -14.08001; 87.53416;1.00000;1
833.23602; 42.46000;     -14.30251; 87.51553;1.00000;1
833.63599; 42.48000;     -14.51876; 87.49689;1.00000;1
834.05200; 42.50000;     -14.74126; 87.47826;1.00000;1
834.45697; 42.52000;     -14.96001; 87.46584;1.00000;1
834.86200; 42.54000;     -15.17376; 87.44721;1.00000;1
835.27899; 42.56000;     -15.38501; 87.42857;1.00000;1
835.68799; 42.58000;     -15.60751; 87.41615;1.00000;1
836.09802; 42.60000;     -15.81876; 87.40373;1.00000;1
836.51099; 42.62000;     -16.01751; 87.39130;1.00000;1
836.92102; 42.64000;     -16.21376; 87.37267;1.00000;1
837.33099; 42.66000;     -16.42376; 87.36025;1.00000;1
837.73499; 42.68000;     -16.61501; 87.34162;1.00000;1
838.14697; 42.70000;     -16.79876; 87.32919;1.00000;1
838.55298; 42.72000;     -16.99251; 87.31677;1.00000;1
838.96100; 42.74000;     -17.17876; 87.30435;1.00000;1
839.36102; 42.76000;     -17.34876; 87.29193;1.00000;1
839.77899; 42.78000;     -17.52876; 87.27950;1.00000;1
840.18201; 42.80000;     -17.70001; 87.26708;1.00000;1
840.59497; 42.82000;     -17.85751; 87.25466;1.00000;1
841.00299; 42.84000;     -18.04001; 87.23603;1.00000;1
841.40698; 42.86000;     -18.19376; 87.22981;1.00000;1
841.81201; 42.88000;     -18.34876; 87.21739;1.00000;1
842.21600; 42.90000;     -18.50376; 87.21118;1.00000;1
842.62799; 42.92000;     -18.65751; 87.19876;1.00000;1
843.03601; 42.94000;     -18.80876; 87.19255;1.00000;1
843.44800; 42.96000;     -18.96126; 87.18012;1.00000;1
843.84802; 42.98000;     -19.11251; 87.17391;1.00000;1
844.25098; 43.00000;     -19.25876; 87.16149;1.00000;1
844.66498; 43.02000;     -19.40126; 87.14907;1.00000;1
845.06500; 43.04000;     -19.54126; 87.13665;1.00000;1
845.47302; 43.06000;     -19.68626; 87.11801;1.00000;1
845.88800; 43.08000;     -19.82251; 87.11180;1.00000;1
846.29102; 43.10000;     -19.94876; 87.09938;1.00000;1
846.69598; 43.12000;     -20.07751; 87.08696;1.00000;1
847.10498; 43.14000;     -20.20626; 87.07453;1.00000;1
847.52002; 43.16000;     -20.33126; 87.06832;1.00000;1
